date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route,rainfall_mm,rain_anomaly_mm
2015-05-01,0.1560901320930112,3.032023960123949,20.0,0.196424,True,usable,2015,recession,ok,False,False,False,False,,True,11,seasonal,per_year_detection,0.0330752212389079,-0.5960176991150455
2015-06-01,0.14091069556628677,3.0900354663109653,20.0,0.196424,True,usable,2015,recession,ok,False,True,False,False,,True,11,seasonal,per_year_detection,0.084292035398179,-0.1341814159292254
2015-07-01,0.13452404192993025,3.038846681607515,20.0,0.196424,True,usable,2015,recession,ok,False,False,False,False,,True,11,seasonal,per_year_detection,0.004203539823005,-0.15342920353977899
2015-08-01,0.12704335394454414,3.0309052134533943,20.0,0.196424,True,usable,2015,recession,ok,False,False,False,False,,True,11,seasonal,per_year_detection,0.0304203539822737,-0.1975663716813957
2015-09-01,0.11510265794368783,3.0421130952441713,20.0,0.196424,True,usable,2015,recession,ok,False,False,False,False,,True,11,seasonal,per_year_detection,0.2650442477875401,0.0
2015-10-01,0.10204509554496274,3.0271855849246516,20.0,0.196424,True,usable,2015,recession,ok,False,False,False,False,,True,11,seasonal,per_year_detection,8.363716814159105,1.8662610619468332
2015-11-01,0.09438500677812657,3.1340667221330922,20.0,0.196424,True,usable,2015,recession,ok,False,False,True,False,,True,11,seasonal,per_year_detection,39.58761061946884,-13.18008849557522
2015-12-01,0.19775462034266028,6.248686034076942,20.0,0.196424,True,usable,2016,recovery,ok,False,False,False,False,,False,,seasonal,per_year_detection,174.03185840707943,50.56758849557518
2016-01-01,0.4657022098755918,3.093465200629454,20.0,0.196424,True,usable,2016,recovery,ok,False,False,False,True,13,False,,seasonal,per_year_detection,154.6358407079644,-78.02997787610619
2016-02-01,0.3508136214726685,4.786063584906115,20.0,0.196424,True,usable,2016,recovery,ok,False,False,False,True,13,False,,seasonal,per_year_detection,102.92986725663698,-134.2079646017699
2016-03-01,1.123024130192286,3.0640593118654555,20.0,0.196424,True,usable,2016,recovery,ok,True,False,False,True,13,False,,seasonal,per_year_detection,268.6768805309733,182.6561946902655
2016-04-01,0.22911205677724605,3.0303295080499333,20.0,0.196424,True,usable,2016,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection,0.7647123893803823,-5.898008849557488
2016-05-01,0.19630285221649946,3.5169843097412663,20.0,0.196424,True,usable,2016,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection,63.20143805309717,62.572345132743216
2016-06-01,0.19702996845279708,3.062781327530114,20.0,0.196424,True,usable,2016,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection,3.1597345132741825,2.9412610619467783
2016-07-01,0.19159440347782938,3.0340368875275385,20.0,0.196424,True,usable,2016,recession,ok,False,True,False,False,,False,,seasonal,per_year_detection,54.63949115044229,54.48185840707951
2016-08-01,0.16154822842728309,3.0452896825058193,20.0,0.196424,True,usable,2016,recession,ok,False,False,False,False,,False,,seasonal,per_year_detection,0.6276548672565276,0.39966814159285824
2016-09-01,0.14217088760291766,4.939846338919894,20.0,0.196424,True,usable,2016,recession,ok,False,False,False,False,,True,12,seasonal,per_year_detection,2.509623893805191,2.244579646017651
2016-10-01,0.1169010266749185,3.0388017684200106,20.0,0.196424,True,usable,2016,recession,ok,False,False,False,False,,True,12,seasonal,per_year_detection,4.618141592920189,-1.8793141592920826
2016-11-01,0.11148244784271208,3.057942952330817,20.0,0.196424,True,usable,2016,recession,ok,False,False,True,False,,True,12,seasonal,per_year_detection,52.76769911504406,0.0
2016-12-01,0.1438853017424782,3.9158583279645063,20.0,0.196424,True,usable,2017,recovery,provisional,False,False,False,False,,True,12,seasonal,per_year_detection,122.19513274336266,-1.269137168141583
2017-01-01,1.5746927203573626,24.072178268770557,20.0,0.196424,True,low,2017,recovery,provisional,True,False,False,True,14,False,,seasonal,per_year_detection,350.3415929203538,117.67577433628318
