date,extent_pct,invalid_pct,max_invalid_pct,baseline_extent_pct,usable_month,quality_state,hy_year,confidence,phase,phase_status,is_hy_peak,is_hy_mid_dry,is_hy_trough,in_wet_event,wet_event_id,in_low_spell,low_spell_id,regime,route,rainfall_mm,rain_anomaly_mm
2014-12-01,0.11731185086294726,3.298379726110134,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,4,aseasonal,event_characterisation,64.05459610027837,17.991519653358097
2015-01-01,0.10398555186492037,3.9287248284620677,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,4,aseasonal,event_characterisation,75.47493036211681,36.802847415660786
2015-02-01,0.10230434453380138,3.804771713405363,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,4,aseasonal,event_characterisation,24.228752708139712,-16.767223769730737
2015-03-01,0.08964132807377723,3.2095306095088154,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,4,aseasonal,event_characterisation,5.145868152274711,-37.26004333023827
2015-04-01,0.0890567854886483,9.909308250332646,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,4,aseasonal,event_characterisation,72.72497678737214,45.543206437635405
2015-05-01,0.1002985964227418,8.059995712390718,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,4,aseasonal,event_characterisation,25.11281337047336,-5.338997214484671
2015-06-01,0.10014118071227573,3.127999495245779,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,True,4,aseasonal,event_characterisation,44.88192510058787,0.0
2015-07-01,0.22140027043888652,3.5924399164167164,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,72.72423398328672,31.77106159083874
2015-08-01,0.21564843782654075,4.59640003079421,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,57.824543484988986,26.992510058805326
2015-09-01,0.32553172149203874,3.1191184357802104,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,14.087310430207188,-12.125843392138654
2015-10-01,0.21420445556988563,3.195229629026076,20.0,0.283671,True,usable,,,unspecified,disabled,False,False,False,False,,False,,aseasonal,event_characterisation,27.3133395233672,-3.6701949860724277
